X,Y
192,253
204.5,256.5
214.5,254.5
231,77
215.5,247.5
215.9826,245.81077
216.4653,244.12154
216.9479,242.43231
217.4305,240.74308
218.6481,239.52849
219.9893,238.39369
221.3304,237.25888
222.6716,236.12407
224.011,234.98754
225.1734,233.6702
226.3357,232.35287
227.4981,231.03553
228.6604,229.7182
229.8228,228.40087
230.9851,227.08353
232.073,225.70666
233.1016,224.28244
234.1302,222.85821
235.1588,221.43399
236.1874,220.00977
237.216,218.58555
238.2178,217.14353
239.1339,215.64446
240.05,214.1454
240.9661,212.64633
241.8822,211.14726
242.7983,209.64819
243.7649,208.18547
244.8965,206.84165
246.0281,205.49784
247.1598,204.15402
248.2914,202.81021
249.423,201.46639
250.5547,200.12257
251.5641,198.71796
251.9535,197.00482
252.3428,195.29168
252.7321,193.57854
253.1215,191.8654
253.5108,190.15227
253.9002,188.43913
254.2337,186.71458
254.548,184.98609
254.8623,183.2576
255.1765,181.52911
255.4908,179.80063
255.8051,178.07214
256.1942,176.36179
256.7058,174.68109
257.2173,173.00038
257.7288,171.31967
258.2403,169.63896
258.7518,167.95825
259.2634,166.27754
259.4216,164.55919
259.2757,162.80843
259.1298,161.05768
259.0077,159.30641
259.078,157.55099
259.1482,155.79556
259.2184,154.04014
259.2886,152.28472
259.3588,150.5293
259.429,148.77388
259.4993,147.01846
258.2708,145.7708
257.0285,144.52854
255.7863,143.28627
255.9747,141.73411
256.5916,140.08914
257.2084,138.44417
257.8253,136.79921
258.4422,135.15424
257.3018,133.9516
255.9797,132.79472
254.6575,131.63784
253.5715,130.262
252.5174,128.85654
251.4633,127.45108
250.4092,126.04562
250.0488,124.42631
250.1286,122.6713
250.2084,120.91628
250.2881,119.16127
250.3679,117.40626
250.4477,115.65125
249.8964,114.53018
248.1417,114.61791
246.3871,114.70565
244.6325,114.79338
242.8778,114.88111
241.1232,114.96884
239.5574,114.37161
238.0956,113.3971
236.6339,112.42259
235.1721,111.44807
234.5,110.05095
234.5,108.29413
234.5,106.5373
234.5,104.78048
234.5,103.02365
234.5,101.26683
234.6544,99.52212
234.9284,97.78679
235.2024,96.05146
235.4764,94.31614
235.7504,92.58081
235.9474,90.85268
235.3565,89.19821
234.7656,87.54373
234.1747,85.88925
233.5838,84.23478
232.993,82.5803
232.4021,80.92583
231.8112,79.27135
231.2203,77.61687
230.4395,77.94856
229.5457,79.46106
228.652,80.97355
227.7582,82.48605
226.8645,83.99855
225.9707,85.51105
225.077,87.02354
223.9819,88.34537
222.5202,89.31989
221.0584,90.2944
219.8467,91.4599
219.2911,93.12657
218.7356,94.79325
218.18,96.45992
217.6245,98.12659
217.3407,99.85388
217.1355,101.59867
216.9302,103.34346
216.7249,105.08825
216.5196,106.83304
214.9928,106.4976
213.3261,105.94205
211.6595,105.38649
210.4556,105.53279
210.3097,107.28355
210.1638,109.0343
210.0179,110.78506
209.872,112.53582
209.7261,114.28657
209.5802,116.03733
209.6118,117.78287
209.8603,119.52204
210.1087,121.26121
210.3572,123.00037
210.6056,124.73954
210.8541,126.47871
210.3063,127.28886
208.6255,126.77734
206.9448,126.26582
205.2641,125.7543
203.5834,125.24278
201.9027,124.73126
200.222,124.21974
199.4168,124.99867
199.2709,126.74942
199.125,128.50018
198.9791,130.25094
198.8332,132.00169
198.6873,133.75245
198.5414,135.50321
197.3545,136.52069
195.7551,137.24767
194.1558,137.97465
192.6684,138.14294
191.473,136.85555
190.2776,135.56816
189.0821,134.28077
187.8867,132.99338
186.6913,131.70599
186.6177,132.97103
186.7578,134.72226
186.8979,136.47349
187.038,138.22472
187.1781,139.97595
187.3182,141.72718
187.4583,143.47841
186.298,143.72262
184.5862,143.32758
182.8744,142.93254
181.1625,142.5375
179.9304,143.67653
178.7487,144.97647
177.5669,146.27642
176.3851,147.57637
175.7431,149.1561
175.362,150.87109
174.9809,152.58608
174.5998,154.30107
174.2187,156.01606
173.8531,157.73434
173.5086,159.45705
173.164,161.17976
172.8195,162.90246
172.4873,164.62702
172.3125,166.37512
172.1377,168.12323
171.9629,169.87134
171.7881,171.61944
171.6132,173.36755
171.7513,175.0654
172.4648,176.67081
173.1783,178.27621
173.8918,179.88162
174.6053,181.48703
175.3189,183.09244
175.6921,184.79667
175.9496,186.53453
176.207,188.27238
176.4645,190.01024
176.7219,191.7481
176.9794,193.48596
177.2369,195.22381
177.4943,196.96167
178.0939,198.61215
178.7013,200.26065
179.3086,201.90916
179.916,203.55766
180.5233,205.20616
181.1875,206.82817
182.0592,208.35352
182.9308,209.87888
183.8024,211.40423
184.674,212.92958
184.4171,214.43266
183.486,215.92245
182.5549,217.41223
182.8787,219.10938
183.2811,220.8195
183.6834,222.52962
184.0858,224.23975
184.4882,225.94987
185.3218,227.49424
186.1685,229.03359
187.0151,230.57295
187.8618,232.11231
188.7084,233.65167
189.5551,235.19103
190.13,236.82337
190.404,238.55869
190.678,240.29402
190.952,242.02935
191.226,243.76467
191.5,245.5
