X,Y
516,337
533.167,340.5
551.833,339.833
544.5,53.167
552.5,329.833
551.9668,326.90002
551.4337,323.96703
551.6114,321.07783
552.5004,318.23245
553.3895,315.38707
554.2786,312.54168
555.1151,309.68058
555.9342,306.81426
556.7532,303.94795
557.2236,301.02595
557.3381,298.0471
557.4526,295.06825
557.567,292.0894
557.6815,289.11055
557.7959,286.1317
557.9671,283.15583
558.1655,280.18139
558.3639,277.20695
559.1623,274.50475
561.2702,272.39683
563.3781,270.28891
564.7266,268.40216
561.8165,267.75563
559.167,266.90004
559.167,263.919
559.3719,261.06456
562.0382,259.7314
564.7045,258.39823
567.1845,256.93974
567.4129,253.96746
567.6413,250.99517
567.3957,248.69437
564.6717,249.90521
561.9476,251.11606
559.0822,250.99739
557.749,248.33106
558.5645,246.2353
561.0448,244.58165
563.5252,242.92801
566.0055,241.27436
566.856,238.94573
565.3518,236.95812
562.4189,236.42457
559.486,235.89102
557.0049,234.28891
554.579,232.55641
554.5,229.61601
554.5,226.63497
554.5,223.65392
554.5,220.67287
554.5,217.69182
554.5989,214.72163
555.2455,211.81154
556.0477,208.99998
558.4008,207.16971
560.7538,205.33944
563.2074,203.65427
565.7464,202.09202
568.2853,200.52978
570.6499,198.81715
571.8241,196.07711
571.2348,194.5
568.2537,194.5
565.2727,194.5
562.3365,194.22325
559.5084,193.28077
559.167,190.5458
559.167,187.56475
559.1185,184.58572
558.8708,181.61497
558.6232,178.64423
559.4594,176.01563
561.3677,173.72543
563.7085,171.91651
566.0407,170.1262
567.4887,167.52042
568.9366,164.91464
566.863,163.51262
564.0897,162.5
561.1087,162.5
558.1276,162.5
555.833,161.8136
555.833,158.83255
555.833,155.8515
555.8912,152.87622
556.4761,149.95311
557.061,147.03
557.9878,144.20162
558.9904,141.39422
559.993,138.58682
559.1821,136.50807
556.5158,135.17491
556.5,132.20364
556.5,129.22259
556.4816,126.2422
556.2691,123.26873
556.0566,120.29527
555.8441,117.3218
557.672,115.02139
559.6119,112.75794
561.5056,110.45576
563.3934,108.1486
565.2812,105.84144
563.9888,106.19144
561.3828,107.63906
558.7769,109.08667
556.1709,110.53429
553.9908,111.57007
555.5246,109.01391
557.0585,106.45775
558.267,103.75652
559.1438,100.90732
560.0205,98.05812
560.5,95.14917
560.5,92.16812
560.5,89.18707
561.2253,86.32369
562.2047,83.50865
563.2514,80.7174
564.2981,77.92614
565.3448,75.13489
565.6359,72.25463
565.2665,69.29655
564.5683,66.40557
563.5598,63.6964
560.8935,62.36324
558.062,61.53812
555.3901,61.73646
553.5601,64.08968
551.7301,66.44291
550.7193,65.15238
550.0725,62.24234
549.4257,59.33229
548.779,56.42225
546.9838,54.4089
544.3105,53.24277
541.5426,54.34962
538.7746,55.45647
537.2547,57.71301
536.3782,60.56231
535.5018,63.4116
533.3247,64.5
530.3436,64.5
527.7427,65.60786
525.3897,67.43812
523.1398,69.32989
522.6495,72.27034
522.1592,75.21079
521.669,78.15126
521.179,81.09177
520.6891,84.03227
521.3188,86.80437
522.6521,89.47065
523.9853,92.13692
525.2446,94.82998
525.9273,97.73182
526.6099,100.63366
527.2925,103.53549
527.2441,106.02941
524.4161,106.97253
523.833,109.53334
523.833,112.51439
523.9799,115.46076
525.3132,118.12703
526.6465,120.79331
527.9797,123.45958
528.3704,126.31317
528.1579,129.28664
527.9454,132.2601
527.205,135.0889
525.8719,137.75523
524.1734,135.46203
522.4639,133.01982
520.7679,131.76557
519.1142,134.24586
519.196,136.9069
520.3031,139.67474
521.4102,142.44257
522.5174,145.21041
523.6247,147.97815
524.7321,150.7459
525.167,153.64317
524.379,155.90466
521.4102,156.17466
518.4414,156.44466
519.0524,158.53234
520.5861,161.08857
522.1199,163.6448
523.6536,166.20103
524.0715,169.12156
524.3415,172.09036
524.4055,175.06058
524.1768,178.03284
523.948,181.0051
523.6237,183.96687
523.2025,186.91802
520.6112,188.1253
517.8367,189.18048
518.6211,192.05647
519.4055,194.93247
519.968,197.84953
520.2648,200.81577
520.4486,203.78294
520.201,206.75368
519.9533,209.72443
518.557,212.01747
516.0764,213.67077
516.0765,216.51048
516.3465,219.47928
516.9067,222.38738
517.833,225.21815
517.833,228.19919
517.833,231.18024
517.5761,234.14708
517.2473,237.10993
514.9442,238.20366
513.5399,239.61885
514.4825,242.44695
515.4251,245.27505
516.3677,248.10315
516.5,251.06273
516.5,254.04378
514.775,255.8568
512.007,256.96365
510.1573,258.38433
511.6688,260.95381
513.1802,263.52328
514.6916,266.09275
516.2031,268.66223
516.6197,271.55943
516.7686,274.53675
516.9176,277.51408
517.0665,280.4914
517.167,283.46994
517.167,286.45099
517.167,289.43204
517.167,292.41309
517.167,295.39414
517.167,298.37518
517.167,301.35623
517.3265,304.31141
518.2691,307.13951
519.2117,309.96761
520.1543,312.79571
520.7086,315.7091
521.0379,318.6719
520.2344,321.38748
518.7007,323.94374
517.167,326.5
