X,Y
240,340
252.833,338.833
265.5,340.833
236.833,174.833
266.833,334.167
267.971,333.2566
269.1089,332.3461
270.2469,331.4357
271.3849,330.5252
272.5228,329.6148
273.5651,328.6376
274.026,327.2551
274.4869,325.8725
274.9478,324.49
275.4088,323.1074
275.8697,321.7249
276.2311,320.3198
276.4119,318.8737
276.5926,317.4276
276.7733,315.9815
276.9541,314.5354
277.1348,313.0893
277.3155,311.6432
277.4962,310.1971
278.1381,308.8906
278.7898,307.5871
279.4415,306.2835
280.0931,304.98
280.7448,303.6764
280.833,302.2399
280.833,300.7826
280.833,299.3252
280.833,297.8679
280.6091,296.4747
279.8367,295.2389
279.0643,294.003
278.292,292.7672
277.5196,291.5313
276.4384,290.5564
275.3491,289.5882
274.2598,288.62
273.1706,287.6518
272.0813,286.6837
271.3133,285.5135
270.9131,284.1122
270.5129,282.7109
270.167,281.3019
270.167,279.8446
270.167,278.3872
270.167,276.9299
270.1842,275.4786
271.0945,274.3405
272.0048,273.2024
272.7566,272.06
271.9096,270.8741
271.0627,269.6881
270.2157,268.5021
269.5319,267.2764
269.738,265.8337
269.9441,264.391
270.1501,262.9483
270.3562,261.5055
270.5622,260.0628
270.7683,258.6201
270.6162,257.1912
270.3001,255.7685
269.9841,254.3458
269.668,252.9232
269.5,251.4843
269.5,250.0269
269.5,248.5696
269.5,247.1122
269.5,245.6548
268.743,244.44
267.8961,243.2541
267.0491,242.0681
266.2021,240.8822
266.167,239.4361
266.167,237.9787
266.167,236.5214
266.167,235.064
266.167,233.6066
266.167,232.1493
266.167,230.6919
266.167,229.2346
266.167,227.7772
265.6725,226.4285
265.0618,225.1053
264.4511,223.7821
263.8404,222.4588
263.2297,221.1356
262.619,219.8124
262.1079,218.4589
261.8806,217.0194
261.6533,215.5799
261.426,214.1404
261.1987,212.7009
260.9714,211.2614
260.7441,209.8218
260.5168,208.3823
260.2895,206.9428
260.167,205.4951
260.167,204.0377
260.167,202.5804
260.167,201.123
260.167,199.6657
260.167,198.2083
260.167,196.751
260.167,195.2936
260.167,193.8363
260.167,192.3789
260.167,190.9216
259.4627,189.6593
258.7129,188.4097
258.167,187.1035
258.167,185.6462
258.167,184.1888
258.167,182.7315
258.167,181.2741
258.167,179.8168
258.167,178.3594
258.167,176.9021
258.167,175.4447
258.167,173.9874
258.167,172.53
258.167,171.0726
258.167,169.6153
256.8353,169.6664
255.3892,169.8471
253.9431,170.0278
252.497,170.2086
251.0509,170.3893
249.6048,170.57
248.1587,170.7507
246.757,171.1116
245.3924,171.6233
244.0278,172.135
242.6633,172.6467
241.2987,173.1584
239.9341,173.6701
238.5696,174.1818
237.205,174.6935
236.1822,175.6698
235.2875,176.8201
234.3928,177.9705
233.4981,179.1209
232.6034,180.2713
231.7087,181.4217
230.814,182.572
229.9193,183.7224
229.0246,184.8728
228.1298,186.0232
227.278,187.2029
226.5283,188.4526
225.7785,189.7023
225.0287,190.952
224.2789,192.2017
223.5292,193.4514
222.9483,194.7874
222.3742,196.1269
221.8002,197.4665
221.8376,198.7747
222.5453,200.0487
223.253,201.3227
223.9607,202.5967
224.6684,203.8707
224.7096,205.2785
224.5488,206.727
224.3881,208.1755
224.2273,209.6239
224.2318,211.0756
224.3356,212.5293
224.4393,213.9829
224.543,215.4366
224.6468,216.8902
224.7505,218.3439
224.833,219.7983
224.833,221.2557
224.833,222.713
224.833,224.1704
224.833,225.6277
224.833,227.0851
224.833,228.5424
224.833,229.9998
224.833,231.4571
224.833,232.9145
224.8569,234.3704
225.0273,235.8178
225.1977,237.2651
225.368,238.7125
225.5384,240.1599
225.7088,241.6072
225.8792,243.0546
226.0495,244.5019
226.2504,245.9446
226.5189,247.377
226.7875,248.8094
227.0561,250.2418
227.3246,251.6742
227.5932,253.1066
227.8618,254.539
228.1303,255.9714
227.6041,257.2924
226.9522,258.5958
226.3003,259.8992
225.6484,261.2027
224.9965,262.5061
224.8936,263.9231
224.9745,265.3782
225.0554,266.8334
225.1362,268.2885
225.2171,269.7436
225.298,271.1987
225.3789,272.6538
225.4598,274.1089
225.9495,275.4109
226.8443,276.5612
227.739,277.7115
228.6338,278.8619
229.5286,280.0122
230.0492,281.2335
229.6379,282.6316
229.2266,284.0298
228.8154,285.4279
228.4041,286.826
227.9928,288.2241
227.5816,289.6222
227.1703,291.0203
226.8844,292.424
227.1703,293.8531
227.4561,295.2821
227.742,296.7112
228.0278,298.1402
228.3137,299.5692
228.5995,300.9983
228.8854,302.4273
229.1712,303.8564
229.4571,305.2854
229.9879,306.6384
230.562,307.9779
231.1361,309.3174
231.7102,310.6569
232.2843,311.9964
232.8584,313.3359
233.4325,314.6754
233.7649,316.0913
234.0652,317.5174
234.3655,318.9435
234.6657,320.3696
234.966,321.7957
235.2662,323.2217
235.5665,324.6478
235.8667,326.0739
236.167,327.5
