X,Y
233,187
245,188.5
257.5,187.5
218.5,33
258.5,178.5
259.1765,177.14698
259.853,175.79395
260.5295,174.44093
261.206,173.08791
261.8826,171.73488
262.5591,170.38186
263.0615,168.97683
263.2383,167.47447
263.415,165.9721
263.5918,164.46974
263.7685,162.96737
263.9453,161.46501
264.4671,160.06576
265.1436,158.71274
265.8201,157.35971
266.4967,156.00669
267.1732,154.65367
267.8497,153.30064
268.3149,151.86633
268.7198,150.40879
269.1247,148.95125
269.5295,147.49371
269.9344,146.03617
270.3393,144.57864
270.7621,143.12629
271.1968,141.67736
271.6315,140.22843
272.0661,138.7795
272.5008,137.33057
272.9355,135.88164
273.3702,134.43272
273.5482,132.94014
273.6169,131.42897
273.6856,129.9178
273.7542,128.40664
273.8229,126.89547
273.8916,125.38431
273.9603,123.87314
274.029,122.36198
274.0977,120.85081
274.1664,119.33964
274.2351,117.82848
274.3038,116.31731
274.3724,114.80615
274.4411,113.29498
274.5558,111.7909
274.9455,110.32925
275.3353,108.8676
275.7251,107.40595
276.1149,105.9443
276.4975,104.48223
276.2835,102.98471
276.0696,101.48718
275.8557,99.98966
275.6417,98.49214
275.4278,96.99462
275.2139,95.4971
274.9998,93.99963
274.211,92.70885
273.4222,91.41807
272.6333,90.12729
271.8445,88.83651
271.0557,87.54572
270.2669,86.25494
269.4826,84.96176
268.8566,83.58463
268.2307,82.20749
267.6047,80.83036
266.949,79.49363
265.448,79.306
263.9469,79.11837
263.1211,78.45486
263.4493,76.97816
263.7775,75.50146
264.1056,74.02475
264.4338,72.54805
264.7619,71.07135
264.5889,70.05872
263.0914,70.27266
261.5939,70.48659
260.0964,70.70052
258.5988,70.91445
257.1013,71.12838
255.6038,71.34232
254.2454,71.19446
253.277,70.03235
252.3085,68.87024
252.0734,67.47184
252.1812,65.96296
252.289,64.45408
252.3968,62.94519
252.4825,61.43861
252.0669,59.98408
251.6513,58.52956
251.2357,57.07504
250.8201,55.62052
250.2404,54.26922
249.1097,53.26422
247.9791,52.25922
246.8485,51.25422
246.0269,50.12348
246.1347,48.6146
246.2424,47.10572
246.3502,45.59684
246.458,44.08796
246.5,42.57673
246.5,41.064
246.5,39.55127
246.5,38.03855
246.5,36.52582
246.0827,35.10568
245.4429,33.73488
244.8032,32.36407
244.1635,30.99326
243.5238,29.62246
242.7549,28.37744
241.4018,27.70092
240.0488,27.02441
238.6958,26.3479
237.3428,25.67139
235.9898,24.99488
234.5976,24.55488
233.0987,24.75926
231.5999,24.96365
230.101,25.16804
228.6022,25.37243
227.1033,25.57682
225.6045,25.78121
224.1056,25.9856
223.1312,27.10568
222.1967,28.29517
221.2621,29.48465
220.3275,30.67414
219.3929,31.86362
218.5064,33.06723
218.6498,34.57314
218.7932,36.07906
218.9367,37.58497
219.0801,39.09088
219.2235,40.59679
219.3669,42.1027
219.5807,43.57339
220.7001,44.59096
221.8194,45.60853
222.9387,46.6261
224.058,47.64367
224.985,48.73924
224.8907,50.24902
224.7963,51.7588
224.702,53.26858
224.6076,54.77836
224.5132,56.28814
223.8184,57.60754
223.0256,58.89586
222.2328,60.18419
221.44,61.47252
220.6472,62.76084
220.7822,64.19916
221.1286,65.67168
221.4751,67.14419
221.8216,68.6167
222.1681,70.08922
222.4423,71.52624
221.0651,72.15221
219.688,72.77818
218.3109,73.40415
216.9303,74.02092
215.4813,74.4556
214.0324,74.89028
212.5835,75.32495
211.9499,76.40216
211.866,77.91256
211.7821,79.42295
211.6981,80.93335
211.6142,82.44375
211.5303,83.95414
211.3321,85.45133
211.0692,86.94104
210.8063,88.43074
210.5434,89.92045
210.2806,91.41016
210.0177,92.89987
210,94.41105
210,95.92377
210,97.4365
210,98.94922
209.9149,100.45404
209.6361,101.94085
209.3573,103.42767
209.0785,104.91449
208.7998,106.4013
208.521,107.88812
208.1965,109.36558
207.8684,110.84229
207.5402,112.31899
207.2121,113.7957
206.8839,115.2724
206.5558,116.7491
206.2686,118.2342
205.9898,119.72102
205.711,121.20783
205.4323,122.69465
205.1535,124.18147
204.7475,125.6313
204.1857,127.03583
203.6239,128.44036
203.062,129.84489
203.3602,131.29658
203.765,132.75411
204.1699,134.21165
204.5748,135.66919
204.9796,137.12673
205.3845,138.58427
205.7431,140.05356
206.0833,141.52755
206.4234,143.00154
206.7636,144.47553
207.2171,145.90705
207.929,147.24181
208.6408,148.57657
209.3527,149.91133
210.0646,151.24609
210.7765,152.58084
211.55,153.87995
212.3517,155.16274
213.1535,156.44553
213.9552,157.72832
214.7569,159.01111
215.5587,160.2939
216.5513,161.39817
217.7776,162.28385
219.004,163.16954
220.2303,164.05523
221.4567,164.94091
222.683,165.8266
223.9093,166.71229
225.1183,167.61833
226.188,168.68799
227.2576,169.75764
228.3273,170.8273
229.397,171.89696
230.268,173.10303
230.8824,174.48537
231.4968,175.86772
232.0865,177.25961
232.5649,178.69471
233.0433,180.1298
233.5216,181.5649
234,183
