X,Y
296,316
314.5,316.167
337.833,317.5
319.167,66.167
334.5,310.833
334.5,308.8384
334.5,306.8438
334.5,304.8492
334.5,302.8546
334.5,300.86001
334.5722,298.86741
334.6829,296.87589
334.7936,294.88436
334.9043,292.89284
335.015,290.90131
335.1257,288.90979
335.2327,286.91806
335.3374,284.92621
335.4421,282.93437
335.5468,280.94252
335.6516,278.95067
335.7563,276.95882
335.943,274.97769
336.3539,273.02588
336.7649,271.07408
337.1758,269.12227
337.5868,267.17047
337.9977,265.21866
338.4087,263.26685
338.6344,261.2876
338.8071,259.30049
338.9799,257.31339
339.1526,255.32628
339.3254,253.33918
339.4981,251.35208
339.6709,249.36497
339.8452,247.37802
340.0438,245.39333
340.2424,243.40864
340.4409,241.42395
340.6395,239.43926
340.8381,237.45457
341.0366,235.46988
341.205,233.48284
341.3155,231.4913
341.426,229.49977
341.5366,227.50824
341.6471,225.5167
341.7576,223.52517
341.8077,221.53317
341.728,219.54016
341.6484,217.54715
341.5688,215.55414
341.4891,213.56113
341.4095,211.56812
341.3298,209.57511
341.2502,207.58211
341.1706,205.5891
341.167,203.59457
341.167,201.59997
341.167,199.60537
341.167,197.61077
341.167,195.61617
341.167,193.62158
341.2085,191.62769
341.2772,189.63428
341.3459,187.64086
341.4145,185.64744
341.4832,183.65403
341.5519,181.66061
341.6205,179.66719
341.6892,177.67378
341.7579,175.68036
341.8266,173.68694
341.9897,171.69926
342.1625,169.71217
342.3354,167.72507
342.5083,165.73798
342.6812,163.75089
342.8541,161.7638
343.027,159.7767
343.167,157.78818
343.167,155.79359
343.167,153.79899
343.167,151.80439
343.167,149.80979
343.167,147.81519
343.167,145.82059
343.167,143.82599
343.167,141.83139
343.167,139.83679
343.167,137.8422
343.167,135.8476
343.167,133.853
343.1377,131.85979
342.9485,129.87419
342.7593,127.88858
342.5701,125.90298
342.3809,123.91737
342.1917,121.93176
342.0025,119.94616
341.797,117.96277
341.4504,115.99852
341.1037,114.03427
340.7571,112.07002
340.4105,110.10577
340.0639,108.14152
339.7753,106.16964
339.6026,104.18253
339.4298,102.19543
339.2571,100.20832
339.0843,98.22122
338.9116,96.23412
338.7388,94.24701
338.5661,92.25991
338.2584,90.2921
337.8672,88.33625
337.4759,86.3804
337.0847,84.42454
336.6935,82.46869
336.3022,80.51284
335.911,78.55698
334.8749,76.88949
333.6781,75.29381
332.4813,73.69813
331.2846,72.10245
330.0878,70.50677
328.3631,69.61575
326.4955,68.91536
324.6279,68.21497
322.7603,67.51458
320.8927,66.81419
319.0195,66.20169
317.0779,66.6584
315.1363,67.11511
313.1947,67.57181
311.2531,68.02852
309.3115,68.48523
307.5169,69.1886
306.1918,70.67942
304.8667,72.17025
303.5417,73.66107
302.3212,75.22039
301.4854,77.03141
300.6496,78.84244
299.8137,80.65347
298.9779,82.46449
298.3147,84.33379
297.882,86.28088
297.4492,88.22797
297.0165,90.17506
296.5837,92.12215
296.151,94.06924
295.833,96.02892
295.833,98.02352
295.833,100.01812
295.833,102.01272
295.833,104.00732
295.833,106.00192
295.7045,107.98941
295.4843,109.97181
295.2641,111.95422
295.0439,113.93662
294.8237,115.91903
294.6035,117.90143
294.5,119.8903
294.5,121.8849
294.5,123.8795
294.5,125.8741
294.5,127.8687
294.5,129.8633
294.5,131.85789
294.5,133.85249
293.91,135.74011
293.2097,137.60769
292.5093,139.47528
291.8089,141.34287
291.1085,143.21045
290.5,145.09471
290.5,147.08931
290.5,149.0839
290.5,151.0785
290.5,153.0731
290.5,155.0677
290.5,157.0623
290.5,159.0569
290.3749,161.04261
290.0928,163.01716
289.8108,164.99171
289.5287,166.96626
289.2466,168.94082
288.9645,170.91537
288.6824,172.88992
288.5778,174.86724
288.7981,176.84964
289.0183,178.83204
289.2386,180.81444
289.4589,182.79684
289.6791,184.77924
289.8994,186.76164
290.1197,188.74404
290.3399,190.72644
290.5,192.71217
290.5,194.70677
290.5,196.70137
290.5,198.69597
290.5,200.69057
290.5,202.68517
290.5,204.67977
290.5,206.67437
290.6823,208.65466
290.9934,210.62485
291.3045,212.59505
291.6155,214.56524
291.9266,216.53543
292.2377,218.50562
292.5,220.47964
292.5,222.47424
292.5,224.46884
292.5,226.46344
292.5,228.45804
292.5,230.45263
292.5,232.44723
292.5,234.44183
292.5192,236.43575
292.6613,238.42528
292.8034,240.41481
292.9454,242.40434
293.0875,244.39387
293.2296,246.38341
293.3717,248.37294
293.5137,250.36247
293.6558,252.352
293.7979,254.34154
294.0272,256.32227
294.2852,258.30012
294.5432,260.27796
294.8012,262.25581
295.0591,264.23366
295.3171,266.2115
295.5751,268.18935
295.833,270.16719
296.29,272.10875
296.7469,274.05031
297.2038,275.99187
297.6607,277.93344
298.1176,279.875
298.5706,281.81746
299.0033,283.76455
299.436,285.71164
299.8688,287.65873
300.3015,289.60582
300.7343,291.55291
301.167,293.5
