X,Y
432,359
448.167,361.5
464.833,356.833
434.167,42.167
462.167,346.167
462.167,343.68273
462.167,341.19847
462.167,338.7142
462.167,336.22994
462.167,333.74567
462.167,331.26141
462.167,328.77714
462.167,326.29287
462.167,323.80861
462.167,321.32434
462.167,318.84008
462.167,316.35581
462.1825,313.87195
462.3129,311.39111
462.4434,308.91027
462.5738,306.42944
462.7043,303.9486
462.833,301.46771
462.833,298.98345
462.833,296.49918
462.833,294.01492
462.833,291.53065
462.833,289.04638
462.7872,286.56277
462.7163,284.07952
462.6455,281.59626
462.5746,279.11301
462.5037,276.62975
462.4328,274.1465
462.3619,271.66324
462.2911,269.17999
462.2202,266.69674
462.1388,264.21387
462.026,261.73217
461.9131,259.25047
461.8002,256.76877
461.6874,254.28707
461.5745,251.80537
461.3444,249.33725
460.8866,246.89553
460.4288,244.45382
459.971,242.0121
459.5132,239.57038
459.2816,237.09724
459.0568,234.62317
458.8319,232.14911
458.6071,229.67504
458.3822,227.20097
458.1633,224.72652
458.0777,222.24374
457.992,219.76095
457.9064,217.27816
457.8207,214.79537
457.735,212.31258
457.6494,209.82979
457.5637,207.347
457.4697,204.86456
457.3515,202.38311
457.2333,199.90166
457.1151,197.42021
456.9968,194.93875
456.8786,192.4573
456.833,189.97412
456.833,187.48986
456.833,185.00559
456.833,182.52133
456.833,180.03706
456.833,177.55279
456.833,175.06853
456.5541,172.60163
456.2459,170.13655
455.9378,167.67146
455.6297,165.20638
455.3215,162.7413
455.0134,160.27622
454.7127,157.81023
454.4225,155.34298
454.1323,152.87572
453.8421,150.40846
453.5519,147.9412
453.1898,145.48371
452.812,143.02834
452.4341,140.57297
452.0563,138.1176
451.6785,135.66223
451.3007,133.20686
450.9229,130.75149
450.6821,128.28013
450.484,125.80377
450.286,123.32741
450.0879,120.85105
449.8899,118.37469
449.6918,115.89834
449.5037,113.42182
449.6219,110.94037
449.7402,108.45892
449.8584,105.97746
449.9766,103.49601
450.0948,101.01456
450.0538,98.53865
449.7634,96.07142
449.473,93.60419
449.1826,91.13696
448.8922,88.66972
448.4452,86.22732
447.9581,83.79127
447.4711,81.35522
446.984,78.91916
446.4969,76.48311
446.0236,74.04444
445.5791,71.60026
445.1347,69.15608
444.6902,66.7119
444.2457,64.26772
443.8012,61.82353
443.3263,59.3855
442.7873,56.96041
442.2484,54.53532
441.7094,52.11022
441.1704,49.68513
440.1424,47.54543
438.296,45.88346
436.4495,44.22148
434.6031,42.5595
432.6748,43.33927
430.7213,44.874
428.7678,46.40872
426.8143,47.94344
424.8608,49.47816
424.2722,51.88385
423.7033,54.3021
423.1345,56.72036
422.5656,59.13861
422.167,61.57663
422.167,64.06089
422.167,66.54516
422.167,69.02942
422.167,71.51369
422.167,73.99795
422.167,76.48222
422.167,78.96649
422.167,81.45075
422.167,83.93502
422.167,86.41928
422.167,88.90355
422.167,91.38781
422.167,93.87208
422.167,96.35635
422.167,98.84061
422.167,101.32488
422.167,103.80914
422.167,106.29341
422.167,108.77767
422.167,111.26194
422.167,113.74621
422.167,116.23047
422.167,118.71474
422.167,121.199
422.167,123.68327
422.167,126.16753
422.167,128.6518
422.167,131.13607
422.2251,133.61818
422.4086,136.09566
422.5921,138.57314
422.7756,141.05063
422.959,143.52811
423.1425,146.00559
423.326,148.48307
423.5,150.9609
423.5,153.44517
423.5,155.92943
423.5,158.4137
423.5,160.89796
423.5,163.38223
423.5,165.8665
423.5,168.35076
423.5,170.83503
423.25,173.29185
422.711,175.71694
422.172,178.14203
421.6331,180.56713
421.0941,182.99222
420.833,185.44782
420.833,187.93209
420.833,190.41636
420.833,192.90062
420.833,195.38489
420.833,197.86915
420.833,200.35342
420.833,202.83768
420.833,205.32195
421.1592,207.78303
421.5106,210.24231
421.862,212.7016
422.2134,215.16089
422.5648,217.62018
422.9162,220.07946
423.2676,222.53875
423.619,224.99804
423.9704,227.45732
424.167,229.92762
424.167,232.41188
424.167,234.89615
424.167,237.38041
424.167,239.86468
424.167,242.34895
424.167,244.83321
424.2552,247.31409
424.4457,249.79104
424.6362,252.26799
424.8267,254.74495
425.0172,257.2219
425.2077,259.69885
425.3982,262.1758
425.6495,264.64644
425.9709,267.10984
426.2922,269.57324
426.6135,272.03664
426.9348,274.50004
427.2561,276.96343
427.5,279.43186
427.5,281.91613
427.5,284.40039
427.5,286.88466
427.5,289.36893
427.5962,291.85045
427.7379,294.33067
427.8796,296.81089
428.0213,299.29111
428.1629,301.77133
428.3046,304.25155
428.4463,306.73178
428.588,309.212
428.7297,311.69222
428.9475,314.16374
429.3696,316.61187
429.7918,319.06
430.214,321.50813
430.6362,323.95626
431.0584,326.40439
431.4806,328.85252
431.9027,331.30065
432.2134,333.76114
432.3373,336.24231
432.4612,338.72348
432.5851,341.20465
432.7091,343.68583
432.833,346.167
